link|name|location|company|date|description|date_of_download
https://rabota.sber.ru/search/4214031|Инженер по автотестированию|г Санкт-Петербург||27 сентября 2023|"В дивизионе ""Департамент по работе с клиентами машиностроения"", блок КИБ, открыта вакансия Инженера по автотестированию. Мы занимаемся созданием АС с микросервисной архитектурой, которая позволяет автоматизировать работу сотрудников кредитного мониторинга корпоративных клиентов.

Мы ищем специалиста по автотестированию в команду разработчиков для нового проекта. Основная задача – тщательно проверять код и работу программы, определять все ее проблемы и недочеты, выявлять, фиксировать, оценивать баги. Многозадачность, точность и скрупулёзность, работа в команде – основные черты, которыми должен обладать кандидат помимо профессиональных знаний и опыта.
Обязанности
разрабатывать функциональные и интеграционные тесты
проводить ручное тестирование
увеличивать покрытие автотестами
участвовать в приемке функционала.
Требования
опыт в ручном тестировании от 1 года
опыт в автотестировании от 1 года
хорошее знание Java 8+ (Core)
опыт использования TDD, BDD
опыт работы с git, Jira
опыт тестирования серверных приложений
опыт API-тестирования
знание Cucumber, Selenium/Selenide, Junit, Allure, Maven
знание SQL и опыт работы с БД Oracle, PostgreSQL
знание XML, JSON
опыт разработки фреймворков автотестирования
знание практик DevOps
опыт работы с Jenkins
опыт работы с Postman
знание методологии Agile и опыт работы в Scrum-команде будет плюсом
опыт работы с чужим кодом.
Мы предлагаем:
годовой бонус, который выплачивается в декабре
полный рабочий день, но гибкий график, можно выбрать время начала работы.

Мы заботимся о вашем здоровье:

добровольное медицинское страхование, страхование жизни и здоровья с первого дня
возможность подключить своих родственников к программе ДМС
получение дополнительной скидки от партнёрских программ с фитнес-центрами
полис выезжающих за рубеж
телемедицина.

Обучаем:

доступ к виртуальной школе Сбербанка 24/7
бесплатная электронная библиотека более 1000 книг
участие в конференциях.

А ещё у нас:

пятница - сокращённый рабочий день
бесплатная подписка СберПрайм+
льготные программы кредитования в ПАО Сбербанк
скидки от компаний-партнеров Группы Сбербанка (санаторно-курортные программы, страхование, рестораны, магазины и многое другое)
возможность получить бонус, рекомендовав друга на вакансию компании
новогодние подарки для детей
материальная помощь при рождении детей и др. семейным обстоятельствам
активная спортивная жизнь (тренировки и участие в турнирах по футболу, хоккею, волейболу, баскетболу)
своя команда КВН
скидки на мобильную связь."|2023-10-09 16:51:07.354088
https://rabota.sber.ru/search/4212677|Старший кассир в кассу пересчета|г Бийск, Алтайский край||27 сентября 2023|"Сбер — лучший работодатель России. У нас 14 тысяч подразделений по всей стране и возможности развития для каждого сотрудника.
Наша команда работает с наличными денежными средствами в отделении Сбера. Мы работаем с внутренними и внешними клиентами банка: осуществляем кассовые операции и работаем с устройствами самообслуживания банка и других кредитных организаций.
Мы ищем кассира в кассу пересчета. Если ты хочешь работать в надежной компании и развиваться в банковской сфере, откликайся на вакансию!
Тебе предстоит:




пересчитывать денежную наличность на счетно-сортировальном оборудовании
осуществлять подготовку денежной наличности для обеспечения потребностей клиентов или загрузки банкоматов
принимать сумки или сейф-пакеты с банковскими ценностями и отражать эту работу в специальном программном обеспечении 
проверять банковские ценности на подлинность и платежность.
Эта работа подойдет тебе, если:




у тебя есть опыт работы с большими объемами денежной наличности
имеешь навык работы со специальным банковским оборудованием по обработке банкнот и монет, а также в программах по учету наличных средств
готов периодически к большим объемам работы и физическим нагрузкам
хочешь строить карьеру в банковской сфере.
Условия
Работа в Сбере – это:




гибкий график работы с суммированным учетом рабочего времени
стабильный оклад и социальная поддержка сотрудников
официальное оформление с первого дня
ДМС с первого дня и льготное страхование для близких
корпоративное обучение в Виртуальной школе Сбера
бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров
ипотека выгоднее на 4% для каждого сотрудника.

Присоединяйся к команде кассиров Сбера!"|2023-10-09 16:51:07.401517
https://rabota.sber.ru/search/4195363|Системный аналитик (команда Core Systems)|г Москва||27 сентября 2023|"Команда специализируется на разработке передовых систем страхования и оперативного учета, которые помогут оптимизировать бизнес - процессы и повысить эффективность работы компаний - клиентов.

С нами вам предстоит разработка и развитие frontend части системы, автоматизирования процессов страхового учета, а так же управление и самостоятельная разработка интеграций между информационными системами внутри компании, с системами партнеров и клиентов.
Обязанности
• Разработка и сопровождение аналитических материалов для процессов пост-продажного обслуживания договоров страхования розничного и корпоративного бизнеса;
• Разработка схем и описание процессов интеграции между информационными системами внутри компании и системами регуляторов и страховых сообществ;
• Взаимодействие с поставщиками решений и командой;
• Настройка шаблонов продуктов и их прототипов в системе операционного учета договоров страхования;
• Участие в работе 3-ей линии технической поддержки.
Требования
• Умение формулировать критерии приемки, функциональные требования. Опыт приемки функционала;
• Желателен опыт работы в страховании;
• SOLID, паттерны проектирования, опыт проектирования и документирования REST и SOAP сервисов;
• XML (XSD, XPATH, XSLT), JSON, паттерны интеграции;
• Опыт работ с промышленными СУБД (Oracle, PostgreSQL) на уровне написания запросов для проведения аналитики;
• Использование англоязычных информационных ресурсов;
• Понимание принципов и готовность работать по Agile;
• Git, JIRA, Confluence, Altova XML Spy.
Условия
Гибридный формат работы (современный офис в Москве на Проспекте Мира);
Выгодные ипотечные льготные условия кредитования;
Бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров: Okko, Сбер Маркет, Delivery Club, Самокат, Ситимобил, Сбер Еаптека и другие;
ДМС с первого дня и льготное страхование для близких;
Корпоративная пенсионная программа;
Детский отдых и подарки за счет Компании;
Обучение за счет Компании: онлайн курсы в Виртуальной школе Сбера и неограниченный доступ к библиотеке, обучение в Корпоративном университете, тренинги, митапы и возможность получить новую квалификацию;
Скидки на отдых в лучшем в мире курортном комплексе «Mriya Resort & SPA» в Ялте."|2023-10-09 16:51:07.445223
https://rabota.sber.ru/search/4213951|Водитель|с Красный Чикой, Забайкальский край||27 сентября 2023|"Сбер — это 14 тысяч подразделений по всей стране, а масштабы компании и система поддержки сотрудников открывают возможности для карьеры в любом направлении.
Обязанности
·        Обеспечивает сохранность банковских ценностей и имущества, закрепленного за работником
·        Выполнение требований ВНД (регламенты, стандарты и т.д.) в зоне ответственности. Соблюдение стандартов работы водителя ТО.
·        Предоставляет услуги в соответствии с утвержденным уровнем сервиса
·        Предоставляет услуги транспортного обеспечения клиентам, с использованием современных процессов и ИТ-инструментов в зоне ответственности
·        Исполнение заявок внутренних клиентов на ТО в зоне ответственности. Соблюдение ПДД РФ
·        Участие в проведении предрейсового или предсменного контроля технического состояния транспортного средства
·        Осуществляет осмотр перед выездом на маршрут автомобиль на предмет обнаружения посторонних предметов и устройств неизвестного назначения
·        Осуществляет содержание транспортных средств в исправном и чистом состоянии
·        Замена щеток стеклоочистителей, долив технических жидкостей, замена колес, самостоятельное устранение обнаруженных неисправностей, а в случае невозможности самостоятельного устранения - информирование непосредственного руководителя
·        Доставка транспортного средства на станцию технического обслуживания, составление перечня выявленных неисправностей, забор транспортного средства после окончания ремонта, контроль, качества и полноты проведения ремонтных работ
·        Своевременное информирование непосредственного руководителя и риск-координатора своего подразделения об инцидентах операционного риска. Оказание содействия при исследовании причин и обстоятельств инцидентов операционного риска.
·        Обеспечение безопасности пассажиров и сохранности перевозимых грузов
·        Ведение контроля расхода денежных средств с топливной карты. Предоставление ежедневного отчёта по пробегу, закупке/расходу топлива служебного автомобиля
Требования
·        Образование не ниже полного среднего
·        Стаж работы водителем не менее 3 лет
·        Водительское удостоверение категории - ""В"", ""С""
·        Навыки безаварийного вождения автомобиля
·        Навыки ежедневного обслуживания автомобиля, контроля основных технических параметров
·        Опыт мелко срочных ремонтов автомобилей
·        Опыт управления автомобилями класса фургон и грузовые свыше 3,5 тонн, будет являться преимуществом
Условия
стабильный оклад и социальная поддержка сотрудников
официальное оформление с первого дня
ДМС с первого дня и льготное страхование для близких
корпоративное обучение в Виртуальной школе Сбера
бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров
корпоративная пенсионная программа
ипотека выгоднее на 4% для каждого сотрудника."|2023-10-09 16:51:07.505190
https://rabota.sber.ru/search/4213948|Водитель|г Балей, Забайкальский край||27 сентября 2023|"Сбер — это 14 тысяч подразделений по всей стране, а масштабы компании и система поддержки сотрудников открывают возможности для карьеры в любом направлении.
Обязанности
·        Обеспечивает сохранность банковских ценностей и имущества, закрепленного за работником
·        Выполнение требований ВНД (регламенты, стандарты и т.д.) в зоне ответственности. Соблюдение стандартов работы водителя ТО.
·        Предоставляет услуги в соответствии с утвержденным уровнем сервиса
·        Предоставляет услуги транспортного обеспечения клиентам, с использованием современных процессов и ИТ-инструментов в зоне ответственности
·        Исполнение заявок внутренних клиентов на ТО в зоне ответственности. Соблюдение ПДД РФ
·        Участие в проведении предрейсового или предсменного контроля технического состояния транспортного средства
·        Осуществляет осмотр перед выездом на маршрут автомобиль на предмет обнаружения посторонних предметов и устройств неизвестного назначения
·        Осуществляет содержание транспортных средств в исправном и чистом состоянии
·        Замена щеток стеклоочистителей, долив технических жидкостей, замена колес, самостоятельное устранение обнаруженных неисправностей, а в случае невозможности самостоятельного устранения - информирование непосредственного руководителя
·        Доставка транспортного средства на станцию технического обслуживания, составление перечня выявленных неисправностей, забор транспортного средства после окончания ремонта, контроль, качества и полноты проведения ремонтных работ
·        Своевременное информирование непосредственного руководителя и риск-координатора своего подразделения об инцидентах операционного риска. Оказание содействия при исследовании причин и обстоятельств инцидентов операционного риска.
·        Обеспечение безопасности пассажиров и сохранности перевозимых грузов
·        Ведение контроля расхода денежных средств с топливной карты. Предоставление ежедневного отчёта по пробегу, закупке/расходу топлива служебного автомобиля
Требования
Образование не ниже полного среднего
Стаж работы водителем не менее 3 лет
Водительское удостоверение категории - ""В"", ""С""
Навыки безаварийного вождения автомобиля
Навыки ежедневного обслуживания автомобиля, контроля основных технических параметров
Опыт мелко срочных ремонтов автомобилей
Опыт управления автомобилями класса фургон и грузовые свыше 3,5 тонн, будет являться преимуществом
Условия
стабильный оклад и социальная поддержка сотрудников
официальное оформление с первого дня
ДМС с первого дня и льготное страхование для близких
корпоративное обучение в Виртуальной школе Сбера
бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров
корпоративная пенсионная программа
ипотека выгоднее на 4% для каждого сотрудника."|2023-10-09 16:51:07.558173
https://rabota.sber.ru/search/4195294|Системный аналитик (команда ДМС)|г Москва||27 сентября 2023|"Наша команда специализируется на автоматизации процессов медицинского обслуживания и предоставляет услуги по оформлению продуктов ДМС.
Работаем над проектами, связанными с автоматизацией процессов оформления страховых продуктов ДМС, урегулированием убытков и обработкой клиентских обращений.
Обязанности
опыт работы аналитиком от 2-х лет (желательно в страховании);
знания процессов разработки в целом, понимание роли и места требований, архитектуры и проектирования в соответствующих процессах;
опыт разработки аналитических материалов, опыт проектирования и документирования REST и SOAP сервисов;
умения описывать «сквозные» бизнес-процессы, этапы которых исполняются в различных системах, умение визуализировать информацию;
умения адаптировать требования в задачи и детализировать их;
умение формулировать приемочные критерии и опыт приемки функционала;
знания современных практик и подходов к разработке ПО.
умение читать код.
Требования
разработка требований для развития автоматизации процессов добровольного медицинского страхования;
взаимодействие с поставщиками решений и внутренней командой разработки;
управление и самостоятельная разработка интеграций между информационными системами внутри компании, с системами партнеров и клиентов;
участие в приемке разработанного функционала;
участие в работе 3-ей линии технической поддержки.
Условия
гибридный формат работы (современный офис в Москве на Проспекте Мира);
выгодные ипотечные льготные условия кредитования;
бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров: Okko, Сбер Маркет, Delivery Club, Самокат, Ситимобил, Сбер Еаптека и другие;
ДМС с первого дня и льготное страхование для близких;
корпоративная пенсионная программа;
детский отдых и подарки за счет Компании;
обучение за счет Компании: онлайн курсы в Виртуальной школе Сбера и неограниченный доступ к библиотеке, обучение в Корпоративном университете, тренинги, митапы и возможность получить новую квалификацию;
скидки на отдых в лучшем в мире курортном комплексе «Mriya Resort & SPA» в Ялте."|2023-10-09 16:51:07.610144
https://rabota.sber.ru/search/4213326|QA инженер (Python)|г Москва||27 сентября 2023|"Мы – Трайб «Риски Розничного бизнеса», наш основной продукт Кредитная Машина (КМ) – ключевая риск-платформа Сбера.

КМ предназначена для обработки заявок на кредиты физических лиц в Сбере. Система интегрирована с большим числом систем для обогащения данными. В систему встроены модули принятия решений на основе собранных данных.
КМ работает в режиме 24х7 и обрабатывает все заявки на кредиты физических лиц, рассматриваемые Сбером.
Задачи:
проведение тестирования множества микросервисов (функциональное, регрессионное, смоук и т.д.)
подготовка сценариев тестирования и написание тест-кейсов, а так же их автоматизация на Python
разбор инцидентов, локализация выявленных проблем/ошибок
работа с большими объемами данных
создание и актуализация тестовых артефактов.
Мы ожидаем от тебя:
опыт работы в тестировании от 2 лет
опыт тестирования WEB-приложений (backend), микросервисов, REST API
понимание роли QA инженера
знание теории тестирования
Коммуникабельность, умение работы в команде с аналитиками и разработчиками
опыт работы с Jira/Confluence/Python/PyTest/Jenkins/Git/Allure/Insomnia/Postman/Json
желание изучать новые подходы и технологии и применять их на практике.
Мы предлагаем:
стабильную заработную плату и приятный годовой бонус, который выплачивается в конце декабря
работу в лучшем офисе страны по версии Best Office Awards 2022 в шаговой доступности от ст. Кутузовская (метро и МЦК). Корпоративный спортзал, зоны отдыха, бильярд и настольный хоккей
гибридный график с возможностью удаленки
расширенный ДМС с первого дня и льготное страхование для близких
обучение за счет компании, участие в конференциях и возможность
дополнительное и приятное: льготная ипотека, корпоративная пенсионная программа, бесплатная подписка СберПрайм+, скидки на продукты компаний-партнеров
инновационные проекты и амбициозные задачи, возможность использовать новейшие технологии и разрабатывать внутренние решения с нуля
мощное железо, дополнительные мониторы и всё, что нужно для продуктивной работы."|2023-10-09 16:51:07.654683
https://rabota.sber.ru/search/4213958|Старший клиентский менеджер по работе с корпоративными клиентами крупного бизнеса|г Киров, Кировская область||27 сентября 2023|"Сбер — это 14 тысяч подразделений по всей стране, масштабы компании и система поддержки сотрудников открывают возможности для карьеры в любом направлении.
На позиции старшего клиентского менеджера ты будешь привлекать и сопровождать крупнейших клиентов в разных отраслях бизнеса: торговля, услуги, промышленность, инфраструктура, транспорт и недвижимость.

Тебе предстоит:

продвигать продукты и услуги Сбера клиентам крупнейшего, крупного и среднего бизнеса
структурировать сделки, готовить материалы и заключения для кредитного комитета
защищать вопросы на кредитном комитете Сбера
формировать отчетность и работать с клиентской аналитикой
участвовать в мониторинге и работать с проблемной задолженностью.

Мы ждем от тебя:

высшее образование в одном из направлений: финансы, банки, экономика или бухгалтерия
опыт привлечения клиентов сегмента крупнейший, крупный или средний бизнес
опыт успешно реализованных крупных кредитных сделок
общетеоретические и практические знания в части бухгалтерского учета и анализа финансовой-хозяйственной деятельности, налогового учета, ценных бумаг, оценки бизнеса
знание действующего законодательства РФ в части вопросов, связанных с кредитованием корпоративных клиентов

Мы предлагаем:

стабильный оклад и социальную поддержку сотрудников
официальное оформление с первого дня
расширенный ДМС с первого дня и льготное страхование для близких
обучение в Виртуальной школе и Корпоративном университете Сбера
бесплатную подписку СберПрайм+ и скидки на продукты компаний-партнеров
корпоративную пенсионную программу
ипотеку ниже на 4% для каждого сотрудника."|2023-10-09 16:51:07.701122
https://rabota.sber.ru/search/4213877|Системный аналитик (ДомКлик)|г Новосибирск, Новосибирская область||27 сентября 2023|"Мы – дивизион Сбербанка, который занимается построением и поддержкой большой системы по недвижимости и ипотеке. Наша работа опирается на современные IT-тренды, поэтому фактически мы – продуктовая IT-компания внутри крупнейшего банка России. Наш основной проект - DomClick.ru - это платформа для проведения сделок по недвижимости, доступная на всех популярных платформах (Web, iOS, Android).

Мы ищем Системного аналитика, который, вместе с командой, будет развивать продукт субсидированной ипотеки.
Задачи:
Собирать, анализировать, документировать и согласовывать бизнес-требования к проекту;
Участвовать в E2E тестированиях, демонстрациях стейкхолдерам; 
Взаимодействовать с владельцем продукта; 
Прорабатывать и описывать пользовательские сценарии и алгоритмы поведения продукта;
Составлять тестовые модели; 
Работать в agile/scrum методологии в тесном взаимодействии с командой из 10 человек.
Команда ожидает от кандидата:
Опыт работы (тестирование, аналитика) в автоматизированных системах;
Опыт работы с agile/scrum; 
Понимание принципов разработки программного обеспечения; 
Понимание принципов SOA, ООП; 
Опыт составления требований к АС; 
Опыт описания поведения системы в любой из общепринятых нотаций (UML, EPC, BPMN);
Навыки документирования API.

Будет плюсом:
Опыт работы в банковской сфере;
Знание предметной области кредитования физлиц.
Условия
Формат работы: совмещенный (офис/удаленка)
Интересный и без сомнений востребованный продукт. Вы сможете улучшить ипотечные процессы одного из крупнейших банков.
Мы используем современные технологии. Практикуем continuous integration и continuous delivery; код в bitbucket, задачи в jira и т.д.
Бизнес-руководство, нацеленное на результат.
Понимающее IT-руководство.
Высокие темпы работы, разработанные решения быстро попадают в продакшн."|2023-10-09 16:51:07.749096
https://rabota.sber.ru/search/4205695|Менеджер по продаже зарплатных проектов|г Балашиха, Московская область||27 сентября 2023|"Сбер — лучший работодатель России. У нас 14 тысяч подразделений по всей стране и возможности развития для каждого сотрудника.
Мы ищем менеджера, который будет взаимодействовать с клиентами – юридическими лицами по вопросам зарплатных проектов. Это работа для тех, кому интересны сфера продаж, развитие навыков убеждения, личных переговоров и выступлений.
Обязанности
подготавливать и проводить презентации по зарплатным проектам для организаций с целью привлечения и удержания на зарплатный проект
проводить переговоры с представителями юридических лиц по вопросам реализации зарплатных проектов
сопровождать и поддерживать действующих клиентов
анализировать закрепленный рынок для привлечения на зарплатный проект, формировать стратегию по привлечению клиентов.
Требования
специалист со средним профессиональным, неполным высшим или высшим образованием
имеешь опыт работы в продажах или обслуживании от 1 года
имеешь опыт публичных выступлений и переговоров с руководителями компаний
уверенный пользователь MS Office.
Условия
стабильный оклад и социальная поддержка сотрудников
официальное оформление с первого дня
расширенный ДМС с первого дня и льготное страхование для близких
корпоративное обучение за счет компании
бесплатная подписка СберПрайм+ и скидки на продукты компаний-партнёров
корпоративная пенсионная программа
ипотека выгоднее на 4% для каждого сотрудника."|2023-10-09 16:51:07.797648
https://rabota.sber.ru/search/4085455|Старший менеджер по обслуживанию|г Ясногорск, Тульская область||27 сентября 2023|"Сбер — это 14 тысяч подразделений и лучший работодатель России по версии hh.
Старшие менеджеры по обслуживанию в Сбере – это специалисты, которые проводят операции клиентов в кассе: помогают обменивать деньги, принимают и выдают наличные.
Обязанности
Эта работа подойдет тебе если ты:
· ищешь работу на неполный день или дополнительный заработок к основной работе
· хочешь построить карьеру в банковской сфере
· ищешь работу с возможностью карьерного перемещения по всей стране
· специалист со средним профессиональным, неполным высшим или высшим образованием
· хочешь работать в надежной компании
· имеешь опыт работы в сфере продаж, обслуживания и консультирования клиентов от полугода.
Требования
Тебе предстоит:
· работать в отделении офиса Сбера
· проводить кассовые операции: прием, выдача, обмен денег
· предлагать продукты и сервисы Сбера
· консультировать клиентов по возникающим вопросам.
Условия
Работа в Сбере – это:
· стабильный оклад и социальная поддержка сотрудников
· возможность выбрать удобный график работы
· дополнительный доход ежемесячно
· возможностью совмещать работу с другой занятостью и увлечениями
· официальное оформление
· расширенная пенсионная программа
· бесплатная подписка СберПрайм+ и скидки на продукты компаний-партнеров
· оплачиваемая мобильная связь: 150 минут и 3 ГБ интернета Сбермобайла
· ипотека выгоднее на 4%.
Присоединяйся к команде Сбера!"|2023-10-09 16:51:07.843621
https://rabota.sber.ru/search/4213432|Сервис-менеджер|г Курган, Курганская область||27 сентября 2023|"+
Обязанности
+
Требования
- знание нормативной документации в области эксплуатации объектов недвижимости;
- знание принципов работы инженерных систем и оборудования (электроснабжение, отопление, вентиляция, кондиционирование, водоснабжение/водоотведение, система бесперебойного питания, лифтовое хозяйство и т.д.);
- знание принципов организации клининга;
- знание критериев и методики проверки качества клининговых услуг;
- знания в области организации дератизации и дезинсекции помещений;
- знание принципов организации ремонта бытовой техники;
- навыки в области обеспечения функционирования и надлежащего технического состояния элементов зданий и сооружений;
- уверенные практические навыки и опыт работы по эксплуатации объектов недвижимости;
- навыки переговорной работы;
- навыки межличностных отношений;
- навыки работы в программных продуктах, обеспечивающих деятельность структурного подразделения;
- навыки организации ремонтных работ,
- основы планирования потребностей ТМЦ и расходных материалов;
- навыки договорной работы;
- навыки организационной работы;
- навыки общения с надзорными органами и органами власти;
- знание порядка работы с запросами на оказание услуг (обращений сотрудников Банка);
- знание порядка сдачи-приемки выполненных работ;
- знание графиков выполнения плановых работ СПО по направлению деятельности;
- навыки работы в автоматизированных системах Банка и MS Office.
Условия
+"|2023-10-09 16:51:07.888271
